Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
200801,52,49,44,45,1,0,0,1,0,0,14114,0,14114,2008,4
200801,52,49,44,45,1,0,1,1,0,0,13034,1,13034,2008,4
200801,53,50,45,46,1,1,0,1,0,0,8318,0,8318,2008,4
200801,53,50,45,46,1,1,1,1,0,0,8886,1,8886,2008,4
200801,56,56,48,50,1,0,0,1,0,6,16825,0,16825,2008,4
200801,56,56,48,50,1,0,1,1,0,6,15858,1,15858,2008,4
200801,57,47,24,21,0,8,0,1,2,2,7873,0,7873,2008,4
200801,57,47,24,21,0,8,1,1,2,2,6924,1,6924,2008,4
200801,57,47,57,55,0,8,0,1,4,5,77311,0,77311,2008,4
200801,57,47,57,55,0,8,1,1,4,5,77182,1,77182,2008,4
200801,57,47,57,55,1,2,0,1,4,5,7086,0,7086,2008,4
200801,57,47,57,55,1,2,1,1,4,5,6992,1,6992,2008,4
200801,58,65,49,59,0,8,0,0,2,1,61789,0,61789,2008,4
200801,58,65,49,59,0,8,1,0,2,1,61223,1,61223,2008,4
200801,58,65,49,59,0,8,2,0,2,1,7,2,14,2008,4
200801,60,57,51,51,0,8,0,0,2,1,2696,0,2696,2008,4
200801,60,57,51,51,0,8,1,0,2,1,2521,1,2521,2008,4
200801,62,58,53,52,1,3,0,1,0,0,6015,0,6015,2008,4
200801,62,58,53,52,1,3,1,1,0,0,5153,1,5153,2008,4
200801,64,62,55,56,0,8,0,1,2,1,58994,0,58994,2008,4
200801,64,62,55,56,0,8,1,1,2,1,57140,1,57140,2008,4
200801,65,61,56,55,0,8,0,1,2,1,46168,0,46168,2008,4
200801,65,61,56,55,0,8,1,1,2,1,42453,1,42453,2008,4
200801,66,61,57,55,0,8,0,1,0,6,7427,0,7427,2008,4
200801,66,61,57,55,0,8,1,1,0,6,1902,1,1902,2008,4
200801,66,61,57,55,0,8,0,1,4,4,21813,0,21813,2008,4
200801,66,61,57,55,0,8,1,1,4,4,19960,1,19960,2008,4
200801,66,61,57,55,0,8,2,1,4,4,391,2,782,2008,4
200801,66,61,57,55,0,8,0,0,4,5,43111,0,43111,2008,4
200801,66,61,57,55,0,8,0,1,4,5,305902,0,305902,2008,4
200801,66,61,57,55,0,8,1,0,4,5,39540,1,39540,2008,4
200801,66,61,57,55,0,8,1,1,4,5,302730,1,302730,2008,4
200801,66,61,57,55,0,8,2,1,4,5,6693,2,13386,2008,4
200801,66,61,57,55,1,0,0,1,0,6,75926,0,75926,2008,4
200801,66,61,57,55,1,0,1,1,0,6,68163,1,68163,2008,4
200801,66,61,57,55,1,0,2,1,0,6,3123,2,6246,2008,4
200801,66,61,57,55,1,1,0,1,0,6,8128,0,8128,2008,4
200801,66,61,57,55,1,1,1,1,0,6,9172,1,9172,2008,4
200801,66,61,57,55,1,1,2,1,0,6,952,2,1904,2008,4
200801,66,61,57,55,1,2,0,1,4,5,10777,0,10777,2008,4
200801,66,61,57,55,1,2,1,1,4,5,12802,1,12802,2008,4
200801,66,61,57,55,1,2,2,1,4,5,274,2,548,2008,4
200801,66,61,57,55,1,4,0,1,0,6,25880,0,25880,2008,4
200801,66,61,57,55,1,4,1,1,0,6,25243,1,25243,2008,4
200801,66,61,57,55,1,4,2,1,0,6,393,2,786,2008,4
200801,66,61,57,55,1,5,0,1,0,6,8505,0,8505,2008,4
200801,66,61,57,55,1,5,1,1,0,6,8070,1,8070,2008,4
200801,66,61,57,55,1,5,2,1,0,6,72,2,144,2008,4
200801,67,64,58,58,0,8,0,0,0,0,34620,0,34620,2008,4
200801,67,64,58,58,0,8,1,0,0,0,33098,1,33098,2008,4
200801,68,63,59,57,1,4,0,1,0,0,8359,0,8359,2008,4
200801,68,63,59,57,1,4,1,1,0,0,7716,1,7716,2008,4
200802,0,60,0,54,0,8,1,0,0,0,66,1,66,2008,3
200802,1,23,1,22,1,4,0,1,0,0,2664,0,2664,2008,3
200802,1,23,1,22,1,4,1,1,0,0,2588,1,2588,2008,3
200802,4,6,4,6,1,2,0,1,4,4,19173,0,19173,2008,3
200802,4,6,4,6,1,2,1,1,4,4,17628,1,17628,2008,3
200802,6,15,5,15,1,0,0,1,0,6,5766,0,5766,2008,3
200802,6,15,5,15,1,0,1,1,0,6,5785,1,5785,2008,3
200802,7,7,6,7,1,4,0,1,0,0,6224,0,6224,2008,3
200802,7,7,6,7,1,4,1,1,0,0,5813,1,5813,2008,3
200802,9,46,8,43,1,1,0,1,0,6,6556,0,6556,2008,3
200802,9,46,8,43,1,1,1,1,0,6,8208,1,8208,2008,3
200802,10,30,9,28,0,8,0,0,2,1,3533,0,3533,2008,3
200802,10,30,9,28,0,8,1,0,2,1,3632,1,3632,2008,3
200802,11,10,10,10,0,8,0,1,2,1,32165,0,32165,2008,3
200802,11,10,10,10,0,8,1,1,2,1,36921,1,36921,2008,3
200802,11,10,10,10,0,8,2,1,2,1,2249,2,4498,2008,3
200802,11,10,10,10,1,2,0,1,2,1,5787,0,5787,2008,3
200802,11,10,10,10,1,2,1,1,2,1,6973,1,6973,2008,3
200802,11,10,10,10,1,2,2,1,2,1,539,2,1078,2008,3
200802,11,10,10,10,1,5,0,1,0,0,9636,0,9636,2008,3
200802,11,10,10,10,1,5,1,1,0,0,11838,1,11838,2008,3
200802,11,10,10,10,1,5,2,1,0,0,2327,2,4654,2008,3
200802,12,43,11,40,1,0,0,1,0,6,5349,0,5349,2008,3
200802,12,43,11,40,1,0,1,1,0,6,5273,1,5273,2008,3
200802,14,4,13,4,0,8,0,1,4,4,113147,0,113147,2008,3
200802,14,4,13,4,0,8,1,1,4,4,114778,1,114778,2008,3
200802,15,40,13,4,0,8,0,1,4,4,3223,0,3223,2008,3
200802,15,40,13,4,0,8,1,1,4,4,3033,1,3033,2008,3
200802,17,48,15,44,1,0,0,1,0,0,3921,0,3921,2008,3
200802,17,48,15,44,1,0,1,1,0,0,4225,1,4225,2008,3
200802,21,12,18,12,1,4,0,1,0,0,13234,0,13234,2008,3
200802,21,12,18,12,1,4,1,1,0,0,12888,1,12888,2008,3
200802,23,19,20,18,1,0,0,1,0,0,17784,0,17784,2008,3
200802,23,19,20,18,1,0,1,1,0,0,17645,1,17645,2008,3
200802,24,16,21,16,1,0,0,1,0,0,8435,0,8435,2008,3
200802,24,16,21,16,1,0,1,1,0,0,9167,1,9167,2008,3
200802,28,22,24,21,0,8,0,1,2,2,47707,0,47707,2008,3
200802,28,22,24,21,0,8,1,1,2,2,45877,1,45877,2008,3
200802,29,14,25,14,1,0,0,1,0,6,11677,0,11677,2008,3
200802,29,14,25,14,1,0,1,1,0,6,11783,1,11783,2008,3
200805,6,15,5,15,1,0,0,1,0,6,6592,0,6592,2008,8
200802,33,68,24,21,0,8,0,1,2,2,5139,0,5139,2008,3
200802,33,68,24,21,0,8,1,1,2,2,5885,1,5885,2008,3
200802,34,28,29,26,0,8,0,0,2,2,12021,0,12021,2008,3
200802,34,28,29,26,0,8,1,0,2,2,11050,1,11050,2008,3
200802,35,33,30,31,0,8,0,1,2,2,6903,0,6903,2008,3
200802,35,33,30,31,0,8,1,1,2,2,7146,1,7146,2008,3
200802,36,52,10,10,0,8,0,1,2,1,3096,0,3096,2008,3
200802,36,52,10,10,0,8,1,1,2,1,2947,1,2947,2008,3
200802,39,34,33,32,1,0,0,1,0,0,6212,0,6212,2008,3
200802,39,34,33,32,1,0,1,1,0,0,5947,1,5947,2008,3
200802,41,11,35,11,0,8,0,0,0,0,15547,0,15547,2008,3
200802,41,11,35,11,0,8,1,0,0,0,14984,1,14984,2008,3
200802,42,36,36,34,1,4,0,1,0,0,7591,0,7591,2008,3
200802,42,36,36,34,1,4,1,1,0,0,6542,1,6542,2008,3
200802,43,35,37,33,1,0,0,1,0,0,3485,0,3485,2008,3
200802,43,35,37,33,1,0,1,1,0,0,3231,1,3231,2008,3
200802,45,37,39,35,1,4,0,1,0,6,15688,0,15688,2008,3
200802,45,37,39,35,1,4,1,1,0,6,15268,1,15268,2008,3
200802,48,42,40,39,1,5,0,1,0,6,6211,0,6211,2008,3
200802,48,42,40,39,1,5,1,1,0,6,5918,1,5918,2008,3
200802,50,72,42,63,0,8,0,1,4,4,3032,0,3032,2008,3
200802,50,72,42,63,0,8,1,1,4,4,2963,1,2963,2008,3
200802,51,45,43,42,0,8,0,1,2,2,39898,0,39898,2008,3
200802,51,45,43,42,0,8,1,1,2,2,39704,1,39704,2008,3
200802,51,45,43,42,1,0,0,1,0,0,5840,0,5840,2008,3
200802,51,45,43,42,1,0,1,1,0,0,5679,1,5679,2008,3
200802,52,49,44,45,1,0,0,1,0,0,11724,0,11724,2008,3
200802,52,49,44,45,1,0,1,1,0,0,8894,1,8894,2008,3
200802,53,50,45,46,1,1,0,1,0,0,4732,0,4732,2008,3
200802,53,50,45,46,1,1,1,1,0,0,6259,1,6259,2008,3
200802,56,56,48,50,1,0,0,1,0,6,12814,0,12814,2008,3
200802,56,56,48,50,1,0,1,1,0,6,13556,1,13556,2008,3
200802,57,47,24,21,0,8,0,1,2,2,7815,0,7815,2008,3
200802,57,47,24,21,0,8,1,1,2,2,7381,1,7381,2008,3
200802,57,47,57,55,0,8,0,1,4,5,81993,0,81993,2008,3
200802,57,47,57,55,0,8,1,1,4,5,82430,1,82430,2008,3
200802,57,47,57,55,1,2,0,1,4,5,8256,0,8256,2008,3
200802,57,47,57,55,1,2,1,1,4,5,8149,1,8149,2008,3
200802,58,65,49,59,0,8,0,0,2,1,66019,0,66019,2008,3
200802,58,65,49,59,0,8,1,0,2,1,66217,1,66217,2008,3
200802,58,65,49,59,0,8,2,0,2,1,1,2,2,2008,3
200802,60,57,51,51,0,8,0,0,2,1,2092,0,2092,2008,3
200802,60,57,51,51,0,8,1,0,2,1,2056,1,2056,2008,3
200802,62,58,53,52,1,3,0,1,0,0,3594,0,3594,2008,3
200802,62,58,53,52,1,3,1,1,0,0,3670,1,3670,2008,3
200802,64,62,55,56,0,8,0,1,2,1,54559,0,54559,2008,3
200802,64,62,55,56,0,8,1,1,2,1,57978,1,57978,2008,3
200802,65,61,56,55,0,8,0,1,2,1,41764,0,41764,2008,3
200802,65,61,56,55,0,8,1,1,2,1,40682,1,40682,2008,3
200802,66,61,57,55,0,8,0,1,0,6,5618,0,5618,2008,3
200802,66,61,57,55,0,8,1,1,0,6,505,1,505,2008,3
200802,66,61,57,55,0,8,0,1,4,4,22084,0,22084,2008,3
200802,66,61,57,55,0,8,1,1,4,4,20981,1,20981,2008,3
200802,66,61,57,55,0,8,2,1,4,4,411,2,822,2008,3
200802,66,61,57,55,0,8,0,0,4,5,43391,0,43391,2008,3
200802,66,61,57,55,0,8,0,1,4,5,311868,0,311868,2008,3
200802,66,61,57,55,0,8,1,0,4,5,43336,1,43336,2008,3
200802,66,61,57,55,0,8,1,1,4,5,317942,1,317942,2008,3
200802,66,61,57,55,0,8,2,1,4,5,7036,2,14072,2008,3
200802,66,61,57,55,1,0,0,1,0,6,63408,0,63408,2008,3
200802,66,61,57,55,1,0,1,1,0,6,66171,1,66171,2008,3
200802,66,61,57,55,1,0,2,1,0,6,3801,2,7602,2008,3
200802,66,61,57,55,1,1,0,1,0,6,6162,0,6162,2008,3
200802,66,61,57,55,1,1,1,1,0,6,8555,1,8555,2008,3
200802,66,61,57,55,1,1,2,1,0,6,885,2,1770,2008,3
200802,66,61,57,55,1,2,0,1,4,5,12357,0,12357,2008,3
200802,66,61,57,55,1,2,1,1,4,5,13296,1,13296,2008,3
200802,66,61,57,55,1,2,2,1,4,5,357,2,714,2008,3
200802,66,61,57,55,1,4,0,1,0,6,23374,0,23374,2008,3
200802,66,61,57,55,1,4,1,1,0,6,22236,1,22236,2008,3
200802,66,61,57,55,1,4,2,1,0,6,442,2,884,2008,3
200802,66,61,57,55,1,5,0,1,0,6,7623,0,7623,2008,3
200802,66,61,57,55,1,5,1,1,0,6,7713,1,7713,2008,3
200802,66,61,57,55,1,5,2,1,0,6,125,2,250,2008,3
200802,67,64,58,58,0,8,0,0,0,0,37526,0,37526,2008,3
200802,67,64,58,58,0,8,1,0,0,0,38441,1,38441,2008,3
200802,68,63,59,57,1,4,0,1,0,0,7438,0,7438,2008,3
200802,68,63,59,57,1,4,1,1,0,0,6815,1,6815,2008,3
200803,1,23,1,22,1,4,0,1,0,0,4089,0,4089,2008,7
200803,1,23,1,22,1,4,1,1,0,0,4179,1,4179,2008,7
200803,4,6,4,6,1,2,0,1,4,4,21617,0,21617,2008,7
200803,4,6,4,6,1,2,1,1,4,4,22175,1,22175,2008,7
200803,6,15,5,15,1,0,0,1,0,6,7017,0,7017,2008,7
200803,6,15,5,15,1,0,1,1,0,6,7182,1,7182,2008,7
200803,7,7,6,7,1,4,0,1,0,0,7697,0,7697,2008,7
200803,7,7,6,7,1,4,1,1,0,0,8243,1,8243,2008,7
200803,9,46,8,43,1,1,0,1,0,6,9070,0,9070,2008,7
200803,9,46,8,43,1,1,1,1,0,6,6622,1,6622,2008,7
200803,10,30,9,28,0,8,0,0,2,1,3636,0,3636,2008,7
200803,10,30,9,28,0,8,1,0,2,1,4015,1,4015,2008,7
200803,11,10,10,10,0,8,0,1,2,1,37744,0,37744,2008,7
200803,11,10,10,10,0,8,1,1,2,1,43448,1,43448,2008,7
200803,11,10,10,10,0,8,2,1,2,1,3261,2,6522,2008,7
200803,11,10,10,10,1,2,0,1,2,1,5355,0,5355,2008,7
200803,11,10,10,10,1,2,1,1,2,1,6948,1,6948,2008,7
200803,11,10,10,10,1,2,2,1,2,1,565,2,1130,2008,7
200803,11,10,10,10,1,5,0,1,0,0,11150,0,11150,2008,7
200803,11,10,10,10,1,5,1,1,0,0,12913,1,12913,2008,7
200803,11,10,10,10,1,5,2,1,0,0,2766,2,5532,2008,7
200803,12,43,11,40,1,0,0,1,0,6,6042,0,6042,2008,7
200803,12,43,11,40,1,0,1,1,0,6,6187,1,6187,2008,7
200803,14,4,13,4,0,8,0,1,4,4,134024,0,134024,2008,7
200803,14,4,13,4,0,8,1,1,4,4,134386,1,134386,2008,7
200803,15,40,13,4,0,8,0,1,4,4,3763,0,3763,2008,7
200803,15,40,13,4,0,8,1,1,4,4,3843,1,3843,2008,7
200803,16,3,14,3,0,8,1,1,1,7,7,1,7,2008,7
200803,17,48,15,44,1,0,0,1,0,0,4190,0,4190,2008,7
200803,17,48,15,44,1,0,1,1,0,0,4632,1,4632,2008,7
200803,21,12,18,12,1,4,0,1,0,0,18547,0,18547,2008,7
200803,21,12,18,12,1,4,1,1,0,0,17458,1,17458,2008,7
200803,23,19,20,18,1,0,0,1,0,0,21188,0,21188,2008,7
200803,23,19,20,18,1,0,1,1,0,0,20994,1,20994,2008,7
200803,24,16,21,16,1,0,0,1,0,0,11446,0,11446,2008,7
200803,24,16,21,16,1,0,1,1,0,0,10667,1,10667,2008,7
200803,28,22,24,21,0,8,0,1,2,2,60275,0,60275,2008,7
200803,28,22,24,21,0,8,1,1,2,2,60104,1,60104,2008,7
200803,29,14,25,14,1,0,0,1,0,6,13903,0,13903,2008,7
200803,29,14,25,14,1,0,1,1,0,6,12553,1,12553,2008,7
200803,33,68,24,21,0,8,0,1,2,2,5837,0,5837,2008,7
200803,33,68,24,21,0,8,1,1,2,2,6038,1,6038,2008,7
200803,34,28,29,26,0,8,0,0,2,2,15335,0,15335,2008,7
200803,34,28,29,26,0,8,1,0,2,2,15507,1,15507,2008,7
200803,35,33,30,31,0,8,0,1,2,2,7263,0,7263,2008,7
200803,35,33,30,31,0,8,1,1,2,2,7273,1,7273,2008,7
200803,36,52,10,10,0,8,0,1,2,1,3724,0,3724,2008,7
200803,36,52,10,10,0,8,1,1,2,1,3477,1,3477,2008,7
200803,39,34,33,32,1,0,0,1,0,0,7466,0,7466,2008,7
200803,39,34,33,32,1,0,1,1,0,0,8025,1,8025,2008,7
200803,41,11,35,11,0,8,0,0,0,0,18292,0,18292,2008,7
200803,41,11,35,11,0,8,1,0,0,0,18928,1,18928,2008,7
200803,42,36,36,34,1,4,0,1,0,0,9720,0,9720,2008,7
200803,42,36,36,34,1,4,1,1,0,0,9262,1,9262,2008,7
200803,43,35,37,33,1,0,0,1,0,0,3997,0,3997,2008,7
200803,43,35,37,33,1,0,1,1,0,0,3511,1,3511,2008,7
200803,45,37,39,35,1,4,0,1,0,6,17542,0,17542,2008,7
200803,45,37,39,35,1,4,1,1,0,6,18013,1,18013,2008,7
200803,48,42,40,39,1,5,0,1,0,6,7895,0,7895,2008,7
200803,48,42,40,39,1,5,1,1,0,6,7424,1,7424,2008,7
200803,50,72,42,63,0,8,0,1,4,4,3687,0,3687,2008,7
200803,50,72,42,63,0,8,1,1,4,4,3655,1,3655,2008,7
200803,51,45,43,42,0,8,0,1,2,2,42158,0,42158,2008,7
200803,51,45,43,42,0,8,1,1,2,2,43949,1,43949,2008,7
200803,51,45,43,42,1,0,0,1,0,0,6876,0,6876,2008,7
200803,51,45,43,42,1,0,1,1,0,0,7020,1,7020,2008,7
200803,52,49,44,45,1,0,0,1,0,0,11980,0,11980,2008,7
200803,52,49,44,45,1,0,1,1,0,0,10592,1,10592,2008,7
200803,53,50,45,46,1,1,0,1,0,0,6653,0,6653,2008,7
200803,53,50,45,46,1,1,1,1,0,0,4671,1,4671,2008,7
200803,56,56,48,50,1,0,0,1,0,6,15328,0,15328,2008,7
200803,56,56,48,50,1,0,1,1,0,6,14014,1,14014,2008,7
200803,57,47,24,21,0,8,0,1,2,2,8609,0,8609,2008,7
200803,57,47,24,21,0,8,1,1,2,2,8531,1,8531,2008,7
200803,57,47,57,55,0,8,0,1,4,5,90751,0,90751,2008,7
200803,57,47,57,55,0,8,1,1,4,5,89667,1,89667,2008,7
200803,57,47,57,55,1,2,0,1,4,5,8369,0,8369,2008,7
200803,57,47,57,55,1,2,1,1,4,5,8868,1,8868,2008,7
200803,58,65,49,59,0,8,0,0,2,1,88882,0,88882,2008,7
200803,58,65,49,59,0,8,1,0,2,1,87913,1,87913,2008,7
200803,58,65,49,59,0,8,2,0,2,1,15,2,30,2008,7
200803,60,57,51,51,0,8,0,0,2,1,2950,0,2950,2008,7
200803,60,57,51,51,0,8,1,0,2,1,2901,1,2901,2008,7
200803,62,58,53,52,1,3,0,1,0,0,3987,0,3987,2008,7
200803,62,58,53,52,1,3,1,1,0,0,4240,1,4240,2008,7
200803,64,62,55,56,0,8,0,1,2,1,68830,0,68830,2008,7
200803,64,62,55,56,0,8,1,1,2,1,73439,1,73439,2008,7
200803,65,61,56,55,0,8,0,1,2,1,49755,0,49755,2008,7
200803,65,61,56,55,0,8,1,1,2,1,50017,1,50017,2008,7
200803,66,61,57,55,0,8,0,1,0,6,4435,0,4435,2008,7
200803,66,61,57,55,0,8,1,1,0,6,1114,1,1114,2008,7
200803,66,61,57,55,0,8,0,1,4,4,25924,0,25924,2008,7
200803,66,61,57,55,0,8,1,1,4,4,24951,1,24951,2008,7
200803,66,61,57,55,0,8,2,1,4,4,411,2,822,2008,7
200803,66,61,57,55,0,8,0,0,4,5,51264,0,51264,2008,7
200803,66,61,57,55,0,8,0,1,4,5,367925,0,367925,2008,7
200803,66,61,57,55,0,8,1,0,4,5,51992,1,51992,2008,7
200803,66,61,57,55,0,8,1,1,4,5,377134,1,377134,2008,7
200803,66,61,57,55,0,8,2,1,4,5,7024,2,14048,2008,7
200803,66,61,57,55,1,0,0,1,0,6,78589,0,78589,2008,7
200803,66,61,57,55,1,0,1,1,0,6,78427,1,78427,2008,7
200803,66,61,57,55,1,0,2,1,0,6,3642,2,7284,2008,7
200803,66,61,57,55,1,1,0,1,0,6,8209,0,8209,2008,7
200803,66,61,57,55,1,1,1,1,0,6,6613,1,6613,2008,7
200803,66,61,57,55,1,1,2,1,0,6,547,2,1094,2008,7
200803,66,61,57,55,1,2,0,1,4,5,14468,0,14468,2008,7
200803,66,61,57,55,1,2,1,1,4,5,15118,1,15118,2008,7
200803,66,61,57,55,1,2,2,1,4,5,377,2,754,2008,7
200803,66,61,57,55,1,4,0,1,0,6,29641,0,29641,2008,7
200803,66,61,57,55,1,4,1,1,0,6,30408,1,30408,2008,7
200803,66,61,57,55,1,4,2,1,0,6,865,2,1730,2008,7
200803,66,61,57,55,1,5,0,1,0,6,8815,0,8815,2008,7
200803,66,61,57,55,1,5,1,1,0,6,9096,1,9096,2008,7
200803,66,61,57,55,1,5,2,1,0,6,110,2,220,2008,7
200803,67,64,58,58,0,8,0,0,0,0,62231,0,62231,2008,7
200803,67,64,58,58,0,8,1,0,0,0,63343,1,63343,2008,7
200803,68,63,59,57,1,4,0,1,0,0,9284,0,9284,2008,7
200803,68,63,59,57,1,4,1,1,0,0,8693,1,8693,2008,7
200804,1,23,1,22,1,4,0,1,0,0,4456,0,4456,2008,0
200804,1,23,1,22,1,4,1,1,0,0,4958,1,4958,2008,0
200804,4,6,4,6,1,2,0,1,4,4,19293,0,19293,2008,0
200804,4,6,4,6,1,2,1,1,4,4,20143,1,20143,2008,0
200804,6,15,5,15,1,0,0,1,0,6,6903,0,6903,2008,0
200804,6,15,5,15,1,0,1,1,0,6,6779,1,6779,2008,0
200804,7,7,6,7,1,4,0,1,0,0,11633,0,11633,2008,0
200804,7,7,6,7,1,4,1,1,0,0,11562,1,11562,2008,0
200804,9,46,8,43,1,1,0,1,0,6,8358,0,8358,2008,0
200804,9,46,8,43,1,1,1,1,0,6,5135,1,5135,2008,0
200804,10,30,9,28,0,8,0,0,2,1,5856,0,5856,2008,0
200804,10,30,9,28,0,8,1,0,2,1,6214,1,6214,2008,0
200804,11,10,10,10,0,8,0,1,2,1,37136,0,37136,2008,0
200804,11,10,10,10,0,8,1,1,2,1,42036,1,42036,2008,0
200804,11,10,10,10,0,8,2,1,2,1,3158,2,6316,2008,0
200804,11,10,10,10,1,2,0,1,2,1,2777,0,2777,2008,0
200804,11,10,10,10,1,2,1,1,2,1,5806,1,5806,2008,0
200804,11,10,10,10,1,2,2,1,2,1,2435,2,4870,2008,0
200804,11,10,10,10,1,5,0,1,0,0,10644,0,10644,2008,0
200804,11,10,10,10,1,5,1,1,0,0,12041,1,12041,2008,0
200804,11,10,10,10,1,5,2,1,0,0,2435,2,4870,2008,0
200804,12,43,11,40,1,0,0,1,0,6,5901,0,5901,2008,0
200804,12,43,11,40,1,0,1,1,0,6,5393,1,5393,2008,0
200804,14,4,13,4,0,8,0,1,4,4,134928,0,134928,2008,0
200804,14,4,13,4,0,8,1,1,4,4,138279,1,138279,2008,0
200804,15,40,13,4,0,8,0,1,4,4,3446,0,3446,2008,0
200804,15,40,13,4,0,8,1,1,4,4,3301,1,3301,2008,0
200804,17,48,15,44,1,0,0,1,0,0,4757,0,4757,2008,0
200804,17,48,15,44,1,0,1,1,0,0,4133,1,4133,2008,0
200804,21,12,18,12,1,4,0,1,0,0,16343,0,16343,2008,0
200804,21,12,18,12,1,4,1,1,0,0,17031,1,17031,2008,0
200804,23,19,20,18,1,0,0,1,0,0,16282,0,16282,2008,0
200804,23,19,20,18,1,0,1,1,0,0,20370,1,20370,2008,0
200804,24,16,21,16,1,0,0,1,0,0,10678,0,10678,2008,0
200804,24,16,21,16,1,0,1,1,0,0,7988,1,7988,2008,0
200804,28,22,24,21,0,8,0,1,2,2,59063,0,59063,2008,0
200804,28,22,24,21,0,8,1,1,2,2,57099,1,57099,2008,0
200804,29,14,25,14,1,0,0,1,0,6,13404,0,13404,2008,0
200804,29,14,25,14,1,0,1,1,0,6,10588,1,10588,2008,0
200804,33,68,24,21,0,8,0,1,2,2,5469,0,5469,2008,0
200804,33,68,24,21,0,8,1,1,2,2,5462,1,5462,2008,0
200804,34,28,29,26,0,8,0,0,2,2,14963,0,14963,2008,0
200804,34,28,29,26,0,8,1,0,2,2,15204,1,15204,2008,0
200804,35,33,30,31,0,8,0,1,2,2,8194,0,8194,2008,0
200804,35,33,30,31,0,8,1,1,2,2,7879,1,7879,2008,0
200804,36,52,10,10,0,8,0,1,2,1,3441,0,3441,2008,0
200804,36,52,10,10,0,8,1,1,2,1,3470,1,3470,2008,0
200804,39,34,33,32,1,0,0,1,0,0,7397,0,7397,2008,0
200804,39,34,33,32,1,0,1,1,0,0,6289,1,6289,2008,0
200804,41,11,35,11,0,8,0,0,0,0,16586,0,16586,2008,0
200804,41,11,35,11,0,8,1,0,0,0,16579,1,16579,2008,0
200804,42,36,36,34,1,4,0,1,0,0,10339,0,10339,2008,0
200804,42,36,36,34,1,4,1,1,0,0,9562,1,9562,2008,0
200804,43,35,37,33,1,0,0,1,0,0,3877,0,3877,2008,0
200804,43,35,37,33,1,0,1,1,0,0,3048,1,3048,2008,0
200804,45,37,39,35,1,4,0,1,0,6,17152,0,17152,2008,0
200804,45,37,39,35,1,4,1,1,0,6,17072,1,17072,2008,0
200804,48,42,40,39,1,5,0,1,0,6,7055,0,7055,2008,0
200804,48,42,40,39,1,5,1,1,0,6,6763,1,6763,2008,0
200804,49,32,41,30,0,8,0,1,0,0,136,0,136,2008,0
200804,49,32,41,30,0,8,1,1,0,0,164,1,164,2008,0
200804,50,72,42,63,0,8,0,1,4,4,3460,0,3460,2008,0
200804,50,72,42,63,0,8,1,1,4,4,3643,1,3643,2008,0
200804,51,45,43,42,0,8,0,1,2,2,48593,0,48593,2008,0
200804,51,45,43,42,0,8,1,1,2,2,49088,1,49088,2008,0
200804,51,45,43,42,1,0,0,1,0,0,6939,0,6939,2008,0
200804,51,45,43,42,1,0,1,1,0,0,6028,1,6028,2008,0
200804,52,49,44,45,1,0,0,1,0,0,13610,0,13610,2008,0
200804,52,49,44,45,1,0,1,1,0,0,9592,1,9592,2008,0
200804,53,50,45,46,1,1,0,1,0,0,6346,0,6346,2008,0
200804,53,50,45,46,1,1,1,1,0,0,4541,1,4541,2008,0
200804,56,56,48,50,1,0,0,1,0,6,15508,0,15508,2008,0
200804,56,56,48,50,1,0,1,1,0,6,12141,1,12141,2008,0
200804,57,47,24,21,0,8,0,1,2,2,7737,0,7737,2008,0
200804,57,47,24,21,0,8,1,1,2,2,7729,1,7729,2008,0
200804,57,47,57,55,0,8,0,1,4,5,77481,0,77481,2008,0
200804,57,47,57,55,0,8,1,1,4,5,76127,1,76127,2008,0
200804,57,47,57,55,1,2,0,1,4,5,7890,0,7890,2008,0
200804,57,47,57,55,1,2,1,1,4,5,9004,1,9004,2008,0
200804,58,65,49,59,0,8,0,0,2,1,83803,0,83803,2008,0
200804,58,65,49,59,0,8,1,0,2,1,82895,1,82895,2008,0
200804,58,65,49,59,0,8,2,0,2,1,4,2,8,2008,0
200804,60,57,51,51,0,8,0,0,2,1,1948,0,1948,2008,0
200804,60,57,51,51,0,8,1,0,2,1,2403,1,2403,2008,0
200804,62,58,53,52,1,3,0,1,0,0,4075,0,4075,2008,0
200804,62,58,53,52,1,3,1,1,0,0,3324,1,3324,2008,0
200804,64,62,55,56,0,8,0,1,2,1,68479,0,68479,2008,0
200804,64,62,55,56,0,8,1,1,2,1,70807,1,70807,2008,0
200804,65,61,56,55,0,8,0,1,2,1,49942,0,49942,2008,0
200804,65,61,56,55,0,8,1,1,2,1,49153,1,49153,2008,0
200804,66,61,57,55,0,8,0,1,0,6,5863,0,5863,2008,0
200804,66,61,57,55,0,8,1,1,0,6,1171,1,1171,2008,0
200804,66,61,57,55,0,8,0,1,4,4,24796,0,24796,2008,0
200804,66,61,57,55,0,8,1,1,4,4,24334,1,24334,2008,0
200804,66,61,57,55,0,8,2,1,4,4,389,2,778,2008,0
200804,66,61,57,55,0,8,0,0,4,5,46870,0,46870,2008,0
200804,66,61,57,55,0,8,0,1,4,5,352456,0,352456,2008,0
